"prop"	"symbol"	"redirected"
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Military_eagle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Pro_Fide,_Lege_et_Rege"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Polish_National_Flag_Day"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/National_symbols_of_Poland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Toporzeł"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Flag_of_Poland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Warszawianka_(1831)"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Coat_of_arms_of_Poland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Semper_fidelis"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Naval_ensign_of_Poland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Kotwica"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Gaude_Mater_Polonia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Rodło"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Polish_Air_Force_checkerboard"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/God,_Honour,_Fatherland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Unofficial_mottos_of_Poland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/The_Sigismund_Bell"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/St._Mary's_Trumpet_Call"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Bogurodzica"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Drzymała's_wagon"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Our_Lady_of_Sorrows,_Queen_of_Poland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/We_Are_the_First_Brigade"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Banner_of_Poland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Szczerbiec"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Grunwald_Swords"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Poland_Is_Not_Yet_Lost"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Eagle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Black_Madonna_of_Częstochowa"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Pierogi"	
"http://dbpedia.org/resource/Category:National_symbols_of_Poland"	"http://dbpedia.org/resource/Scythemen"	
"http://dbpedia.org/resource/Category:National_symbols_of_Puerto_Rico"	"http://dbpedia.org/resource/Coquí"	
"http://dbpedia.org/resource/Category:National_symbols_of_Puerto_Rico"	"http://dbpedia.org/resource/List_of_municipal_flags_of_Puerto_Rico"	
"http://dbpedia.org/resource/Category:National_symbols_of_Puerto_Rico"	"http://dbpedia.org/resource/Ceiba_pentandra"	
"http://dbpedia.org/resource/Category:National_symbols_of_Puerto_Rico"	"http://dbpedia.org/resource/Pava_(Puerto_Rico)"	
"http://dbpedia.org/resource/Category:National_symbols_of_Puerto_Rico"	"http://dbpedia.org/resource/Flag_of_Puerto_Rico"	
"http://dbpedia.org/resource/Category:National_symbols_of_Puerto_Rico"	"http://dbpedia.org/resource/La_Borinqueña"	
"http://dbpedia.org/resource/Category:National_symbols_of_Puerto_Rico"	"http://dbpedia.org/resource/List_of_Puerto_Rican_flags"	
"http://dbpedia.org/resource/Category:National_symbols_of_Puerto_Rico"	"http://dbpedia.org/resource/Coat_of_arms_of_Puerto_Rico"	
"http://dbpedia.org/resource/Category:National_symbols_of_Qatar"	"http://dbpedia.org/resource/Emblem_of_Qatar"	
"http://dbpedia.org/resource/Category:National_symbols_of_Qatar"	"http://dbpedia.org/resource/As-Salam_al-Amiri"	
"http://dbpedia.org/resource/Category:National_symbols_of_Qatar"	"http://dbpedia.org/resource/Flag_of_Qatar"	
"http://dbpedia.org/resource/Category:National_symbols_of_Rhodesia"	"http://dbpedia.org/resource/Sable_antelope"	
"http://dbpedia.org/resource/Category:National_symbols_of_Rhodesia"	"http://dbpedia.org/resource/Flag_of_Rhodesia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Rhodesia"	"http://dbpedia.org/resource/Rise,_O_Voices_of_Rhodesia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Rhodesia"	"http://dbpedia.org/resource/Gloriosa_superba"	
"http://dbpedia.org/resource/Category:National_symbols_of_Rhodesia"	"http://dbpedia.org/resource/List_of_Rhodesian_flags"	
"http://dbpedia.org/resource/Category:National_symbols_of_Rhodesia"	"http://dbpedia.org/resource/Zimbabwe_Bird"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Regalia_of_Romania"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Deșteaptă-te,_române!"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Zdrobite_cătușe"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Steel_Crown_of_Romania"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Coat_of_arms_of_Romania"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Marș_triumfal"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Trăiască_Regele"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Trei_culori"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/National_symbols_of_Romania"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/History_of_the_flags_of_Romania"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/List_of_flags_of_Romania"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Pe-al_nostru_steag_e_scris_Unire"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Eagle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Emblem_of_the_Socialist_Republic_of_Romania"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Te_slăvim,_Românie"	
"http://dbpedia.org/resource/Category:National_symbols_of_Romania"	"http://dbpedia.org/resource/Coat_of_arms_of_the_Romanian_Ministry_of_Internal_Affairs"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Red_star"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Russian_Bear"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Ribbon_of_Saint_George"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Imperial_Crown_of_Russia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Hammer_and_sickle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/National_symbols_of_Russia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Flag_of_Russia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Flag_of_the_Russian_Soviet_Federative_Socialist_Republic"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Flag_of_the_Soviet_Union"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Monomakh's_Cap"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Russian_cross_(religion)"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Awards_and_emblems_of_the_Ministry_of_Defence_of_the_Russian_Federation"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Awards_of_the_Ministry_for_Emergency_Situations_of_Russia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Awards_of_the_National_Guard_of_the_Russian_Federation"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Victory_Banner"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Regalia_of_the_Russian_tsars"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Russian_Orthodox_cross"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Triple-headed_eagle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Brown_bear"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Bread_and_salt"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Russian_heraldry"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Personification_of_Russia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/National_anthem_of_Russia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Double-headed_eagle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Russia"	"http://dbpedia.org/resource/Coat_of_arms_of_Russia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Rwanda"	"http://dbpedia.org/resource/Flag_of_Rwanda"	
"http://dbpedia.org/resource/Category:National_symbols_of_Rwanda"	"http://dbpedia.org/resource/Rwanda_Nziza"	
"http://dbpedia.org/resource/Category:National_symbols_of_Rwanda"	"http://dbpedia.org/resource/Rwanda_Rwacu"	
"http://dbpedia.org/resource/Category:National_symbols_of_Rwanda"	"http://dbpedia.org/resource/Seal_of_Rwanda"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Barthélemy"	"http://dbpedia.org/resource/Flag_and_coat_of_arms_of_Saint_Barthélemy"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Kitts_and_Nevis"	"http://dbpedia.org/resource/Flag_of_Saint_Kitts_and_Nevis"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Kitts_and_Nevis"	"http://dbpedia.org/resource/O_Land_of_Beauty!"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Kitts_and_Nevis"	"http://dbpedia.org/resource/Coat_of_arms_of_Saint_Kitts_and_Nevis"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Lucia"	"http://dbpedia.org/resource/Flag_of_Saint_Lucia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Lucia"	"http://dbpedia.org/resource/Bamboo"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Lucia"	"http://dbpedia.org/resource/Sons_and_Daughters_of_Saint_Lucia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Lucia"	"http://dbpedia.org/resource/Saint_Lucia_amazon"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Lucia"	"http://dbpedia.org/resource/Crescentia_cujete"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Lucia"	"http://dbpedia.org/resource/Coat_of_arms_of_Saint_Lucia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Lucia"	"http://dbpedia.org/resource/National_symbols_of_Saint_Lucia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Vincent_and_the_Grenadines"	"http://dbpedia.org/resource/Flag_of_Saint_Vincent_and_the_Grenadines"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Vincent_and_the_Grenadines"	"http://dbpedia.org/resource/Saint_Vincent,_Land_so_Beautiful"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saint_Vincent_and_the_Grenadines"	"http://dbpedia.org/resource/Coat_of_arms_of_Saint_Vincent_and_the_Grenadines"	
"http://dbpedia.org/resource/Category:National_symbols_of_Samoa"	"http://dbpedia.org/resource/The_Banner_of_Freedom"	
"http://dbpedia.org/resource/Category:National_symbols_of_Samoa"	"http://dbpedia.org/resource/Flag_of_Samoa"	
"http://dbpedia.org/resource/Category:National_symbols_of_Samoa"	"http://dbpedia.org/resource/Crux"	
"http://dbpedia.org/resource/Category:National_symbols_of_Samoa"	"http://dbpedia.org/resource/Coat_of_arms_of_Samoa"	
"http://dbpedia.org/resource/Category:National_symbols_of_San_Marino"	"http://dbpedia.org/resource/Inno_Nazionale_della_Repubblica"	
"http://dbpedia.org/resource/Category:National_symbols_of_San_Marino"	"http://dbpedia.org/resource/Flag_of_San_Marino"	
"http://dbpedia.org/resource/Category:National_symbols_of_San_Marino"	"http://dbpedia.org/resource/Giubilanti_d'amore_fraterno"	
"http://dbpedia.org/resource/Category:National_symbols_of_San_Marino"	"http://dbpedia.org/resource/Coat_of_arms_of_San_Marino"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sark"	"http://dbpedia.org/resource/Flag_of_Sark"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saudi_Arabia"	"http://dbpedia.org/resource/Flag_of_Saudi_Arabia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saudi_Arabia"	"http://dbpedia.org/resource/Emblem_of_Saudi_Arabia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saudi_Arabia"	"http://dbpedia.org/resource/List_of_countries_with_the_Islamic_symbols_displayed_on_their_flag"	
"http://dbpedia.org/resource/Category:National_symbols_of_Saudi_Arabia"	"http://dbpedia.org/resource/National_Anthem_of_Saudi_Arabia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/God_Save_the_Queen"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Flag_of_Scotland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Flower_of_Scotland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Honours_of_Scotland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Great_Seal_of_Scotland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Scotland_the_Brave"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/National_symbols_of_Scotland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Royal_Banner_of_Scotland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Unicorn"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Crown_of_Scotland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Royal_Arms_of_Scotland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/In_my_defens_God_me_defend"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/National_anthem_of_Scotland"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Nemo_me_impune_lacessit"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Great_Highland_bagpipe"	
"http://dbpedia.org/resource/Category:National_symbols_of_Scotland"	"http://dbpedia.org/resource/Thistle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Senegal"	"http://dbpedia.org/resource/Flag_of_Senegal"	
"http://dbpedia.org/resource/Category:National_symbols_of_Senegal"	"http://dbpedia.org/resource/Pincez_Tous_vos_Koras,_Frappez_les_Balafons"	
"http://dbpedia.org/resource/Category:National_symbols_of_Senegal"	"http://dbpedia.org/resource/Coat_of_arms_of_Senegal"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Serbian_epic_poetry"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Bože_pravde"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Pirot_carpet"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/National_colours_of_Serbia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Flag_of_Serbia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Regalia_of_Serbia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Coat_of_arms_of_Serbia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Mother_Serbia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Serbian_Guards_Unit_Band"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Serbian_eagle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Serbian_cross"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Bread_and_salt"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Kosovo_Maiden"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Kosovo_Myth"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Double-headed_eagle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Eagle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Serbian_folk_heroes"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/Three-finger_salute_(Serbian)"	
"http://dbpedia.org/resource/Category:National_symbols_of_Serbia"	"http://dbpedia.org/resource/National_symbols_of_Serbia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Seychelles"	"http://dbpedia.org/resource/Koste_Seselwa"	
"http://dbpedia.org/resource/Category:National_symbols_of_Seychelles"	"http://dbpedia.org/resource/Flag_of_Seychelles"	
"http://dbpedia.org/resource/Category:National_symbols_of_Seychelles"	"http://dbpedia.org/resource/En_Avant_(anthem)"	
"http://dbpedia.org/resource/Category:National_symbols_of_Seychelles"	"http://dbpedia.org/resource/Coat_of_arms_of_Seychelles"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sierra_Leone"	"http://dbpedia.org/resource/Nile_crocodile"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sierra_Leone"	"http://dbpedia.org/resource/Lion"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sierra_Leone"	"http://dbpedia.org/resource/Flag_of_Sierra_Leone"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sierra_Leone"	"http://dbpedia.org/resource/High_We_Exalt_Thee,_Realm_of_the_Free"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sierra_Leone"	"http://dbpedia.org/resource/Coat_of_arms_of_Sierra_Leone"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sikkim"	"http://dbpedia.org/resource/Rhododendron_niveum"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sikkim"	"http://dbpedia.org/resource/Dendrobium_nobile"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sikkim"	"http://dbpedia.org/resource/Flag_of_Sikkim"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sikkim"	"http://dbpedia.org/resource/Emblem_of_Sikkim"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sikkim"	"http://dbpedia.org/resource/Blood_pheasant"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/Majulah_Singapura"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/Flag_of_Singapore"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/Singapore_National_Pledge"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/Lion"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/Red_Ensign_of_Singapore"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/Lion_head_symbol_of_Singapore"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/Merlion"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/List_of_countries_with_the_Islamic_symbols_displayed_on_their_flag"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/National_symbols_of_Singapore"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/List_of_Singaporean_patriotic_songs"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/Coat_of_arms_of_Singapore"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/Tiger"	
"http://dbpedia.org/resource/Category:National_symbols_of_Singapore"	"http://dbpedia.org/resource/Papilionanthe_Miss_Joaquim"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sint_Maarten"	"http://dbpedia.org/resource/O_Sweet_Saint_Martin's_Land"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sint_Maarten"	"http://dbpedia.org/resource/Flag_of_Sint_Maarten"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sint_Maarten"	"http://dbpedia.org/resource/Flag_of_the_Netherlands_Antilles"	
"http://dbpedia.org/resource/Category:National_symbols_of_Slovakia"	"http://dbpedia.org/resource/National_symbols_of_Slovakia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Slovakia"	"http://dbpedia.org/resource/Flag_of_Slovakia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Slovakia"	"http://dbpedia.org/resource/Nad_Tatrou_sa_blýska"	
"http://dbpedia.org/resource/Category:National_symbols_of_Slovakia"	"http://dbpedia.org/resource/Coat_of_arms_of_Czechoslovakia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Slovakia"	"http://dbpedia.org/resource/Coat_of_arms_of_Slovakia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Slovakia"	"http://dbpedia.org/resource/Patriarchal_cross"	
"http://dbpedia.org/resource/Category:National_symbols_of_Slovenia"	"http://dbpedia.org/resource/Triglav"	
"http://dbpedia.org/resource/Category:National_symbols_of_Slovenia"	"http://dbpedia.org/resource/Flag_of_Slovenia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Slovenia"	"http://dbpedia.org/resource/Coat_of_arms_of_Slovenia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Slovenia"	"http://dbpedia.org/resource/National_symbols_of_Slovenia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Somalia"	"http://dbpedia.org/resource/Qolobaa_Calankeed"	
"http://dbpedia.org/resource/Category:National_symbols_of_Somalia"	"http://dbpedia.org/resource/Flag_of_Somalia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Somalia"	"http://dbpedia.org/resource/Leopard"	
"http://dbpedia.org/resource/Category:National_symbols_of_Somalia"	"http://dbpedia.org/resource/Soomaaliyeey_toosoo"	
"http://dbpedia.org/resource/Category:National_symbols_of_Somalia"	"http://dbpedia.org/resource/National_symbols_of_Somalia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Somalia"	"http://dbpedia.org/resource/National_anthem_of_Somalia_(1960–2000)"	
"http://dbpedia.org/resource/Category:National_symbols_of_Somalia"	"http://dbpedia.org/resource/Coat_of_arms_of_Somalia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Somaliland"	"http://dbpedia.org/resource/National_symbols_of_Somaliland"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Sudan"	"http://dbpedia.org/resource/Flag_of_South_Sudan"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Sudan"	"http://dbpedia.org/resource/Coat_of_arms_of_South_Sudan"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Sudan"	"http://dbpedia.org/resource/South_Sudan_Oyee!"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Catalan_donkey"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Flag_of_Spain"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Flag_of_the_Second_Spanish_Republic"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Regalia_of_Spain"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Coat_of_arms_of_Spain"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Osborne_bull"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Allegory_of_Hispania"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Dianthus_caryophyllus"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Cross_of_Burgundy"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Eagle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Himno_de_Riego"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Marcha_Real"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Coat_of_arms_of_the_Second_Spanish_Republic"	
"http://dbpedia.org/resource/Category:National_symbols_of_Spain"	"http://dbpedia.org/resource/Cockade_of_Spain"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sri_Lanka"	"http://dbpedia.org/resource/National_symbols_of_Sri_Lanka"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sri_Lanka"	"http://dbpedia.org/resource/Emblem_of_Sri_Lanka"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sri_Lanka"	"http://dbpedia.org/resource/Lion"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sri_Lanka"	"http://dbpedia.org/resource/Sri_Lanka_Matha"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sri_Lanka"	"http://dbpedia.org/resource/Mesua_ferrea"	
"http://dbpedia.org/resource/Category:National_symbols_of_Sri_Lanka"	"http://dbpedia.org/resource/Nymphaea_nouchali"	
